SEX,INSR_BEGIN,INSR_END,EFFECTIVE_YR,INSR_TYPE,INSURED_VALUE,PREMIUM,OBJECT_ID,PROD_YEAR,SEATS_NUM,CARRYING_CAPACITY,TYPE_VEHICLE,CCM_TON,MAKE,USAGE,CLAIM_PAID,brand,average_speed,avg_daily_charges,fatigue_driving_ratio,late_night_trip_ratio,avg_late_night_trip_mileage,high_temp_driving_ratio,battery_type_lfp,initial_battery_soc,avg_charge_duration,insurance_commercial_third_party,insurance_compulsory_third_party,average_loss
1,18-MAY-23,17-MAY-24,2023,1203,297244.7,8514.01,5000000347,2015,3,7,货车,5800.0,大众,自用货物,0.0,品牌C,74.75,21.06,0.02755,0.139093,2.45,0.072838,1,44.97,1871.3,1,1,0.0
1,23-APR-24,23-APR-25,2024,1204,247982.47,1640.91,5000000348,2014,2,19,货车,5100.0,大众,商用,0.0,品牌D,87.99,61.08,0.183572,0.016922,8.13,0.076308,0,0.0,0.0,1,1,0.0
1,31-MAY-22,31-MAY-23,2022,1205,239975.31,2744.81,5000000349,2016,7,0,SUV,1800.0,大众,公务,3367.31,品牌C,60.58,50.26,0.027645,0.155554,0.41,0.184851,1,32.75,1855.88,0,1,11197.43
0,22-APR-23,21-APR-24,2023,1203,424247.76,8936.2,5000000350,2023,2,4,皮卡,4100.0,大众,租赁,34904.45,品牌D,32.54,64.87,0.169628,0.050234,4.81,0.078279,0,0.0,0.0,1,1,17662.97
1,26-NOV-23,25-NOV-24,2023,1202,325588.4,4835.18,5000000351,2016,7,0,SUV,1400.0,吉利,商用,0.0,品牌A,57.57,0.0,0.016507,0.122009,7.34,0.059909,0,0.0,0.0,0,1,0.0
1,30-NOV-23,29-NOV-24,2023,1204,372675.79,8486.34,5000000352,2019,4,0,SUV,1500.0,别克,自用货物,0.0,品牌A,70.73,0.0,0.03089,0.273751,5.76,0.003527,0,0.0,0.0,1,1,0.0
0,29-JUN-23,28-JUN-24,2023,1201,479967.8,12320.14,5000000353,2013,3,7,皮卡,3700.0,大众,家用,40186.95,品牌E,46.1,0.0,0.185068,0.272672,8.34,0.023762,0,45.5,6510.24,1,1,7744.0
0,09-MAY-23,08-MAY-24,2023,1205,448608.35,6944.69,5000000354,2022,5,0,SUV,2800.0,奥迪,公务,0.0,品牌B,77.61,0.0,0.094112,0.023416,0.08,0.107004,0,0.0,0.0,1,1,0.0
1,09-JUL-23,08-JUL-24,2023,1204,299988.66,5586.32,5000000355,2022,7,0,SUV,2700.0,奥迪,租赁,11987.67,品牌B,53.37,0.0,0.113358,0.138283,4.66,0.193962,1,43.11,2563.07,0,1,670.44
1,16-OCT-22,16-OCT-23,2022,1205,121977.03,3115.77,5000000356,2012,2,4,皮卡,3000.0,丰田,租赁,0.0,品牌B,44.16,0.0,0.199463,0.232089,1.32,0.192058,0,0.0,0.0,1,1,0.0
0,27-JAN-24,26-JAN-25,2024,1206,354603.4,3544.6,5000000357,2015,3,3,货车,3000.0,宝马,家用,0.0,品牌A,31.4,0.0,0.114236,0.010142,5.77,0.184005,1,72.47,2533.08,0,1,0.0
0,10-APR-24,10-APR-25,2024,1205,336930.68,9781.84,5000000358,2018,7,0,SUV,2700.0,别克,租赁,0.0,品牌E,35.88,0.0,0.015509,0.267935,5.56,0.12899,0,60.19,2770.75,0,1,0.0
1,09-MAY-24,09-MAY-25,2024,1205,177591.99,5154.8,5000000359,2019,2,1,皮卡,4300.0,奥迪,公务,0.0,品牌A,46.38,0.0,0.171773,0.022605,2.33,0.122295,0,0.0,0.0,1,1,0.0
0,15-NOV-23,14-NOV-24,2023,1203,425756.57,12317.74,5000000360,2023,3,15,客车,4500.0,丰田,租赁,11012.79,品牌B,33.14,0.0,0.173644,0.193801,9.91,0.076762,0,0.0,0.0,1,1,3952.12
0,21-JUL-22,21-JUL-23,2022,1203,296225.65,6060.12,5000000361,2021,3,17,货车,5500.0,奥迪,家用,0.0,品牌B,75.39,0.0,0.120319,0.01389,9.38,0.09254,0,71.5,4164.7,0,1,0.0
1,12-APR-24,12-APR-25,2024,1204,453049.3,7014.08,5000000362,2020,7,0,SUV,3000.0,丰田,家用,0.0,品牌B,77.29,0.0,0.052901,0.066382,1.87,0.006511,0,0.0,0.0,0,1,0.0
0,27-OCT-22,27-OCT-23,2022,1201,114400.31,2825.21,5000000363,2017,5,0,轿车,3300.0,丰田,家用,35754.05,品牌C,60.52,72.03,0.053825,0.167818,7.85,0.114615,1,32.69,4966.16,0,1,13942.74
0,16-OCT-22,16-OCT-23,2022,1206,293831.96,8134.07,5000000364,2014,2,17,客车,5200.0,长安,公务,36146.37,品牌A,95.59,0.0,0.114361,0.214909,2.71,0.122509,1,49.87,5177.81,0,1,14104.96
0,13-MAY-24,13-MAY-25,2024,1204,221203.85,2808.66,5000000365,2018,4,0,MPV,1300.0,吉利,家用,16736.38,品牌A,82.07,0.0,0.192995,0.092964,1.44,0.136359,0,0.0,0.0,0,1,5871.67
0,29-MAY-22,29-MAY-23,2022,1205,62044.54,1634.81,5000000366,2019,3,2,客车,4000.0,别克,租赁,0.0,品牌E,78.55,0.0,0.100635,0.089571,6.96,0.072093,0,0.0,0.0,0,1,0.0
0,23-JAN-24,22-JAN-25,2024,1201,223067.85,1321.19,5000000367,2021,4,5,货车,2400.0,别克,家用,0.0,品牌D,83.16,15.41,0.052024,0.260091,2.99,8.6e-05,0,0.0,0.0,0,1,0.0
1,29-NOV-23,28-NOV-24,2023,1201,389753.92,6508.25,5000000368,2022,5,0,轿车,2600.0,丰田,租赁,1528.74,品牌D,63.39,48.4,0.108779,0.184564,7.55,0.013411,0,0.0,0.0,0,1,5363.41
1,19-NOV-23,18-NOV-24,2023,1202,300835.09,2842.29,5000000369,2019,3,14,客车,4800.0,吉利,商用,0.0,品牌C,52.06,22.59,0.172061,0.054022,1.96,0.003653,0,0.0,0.0,1,1,0.0
1,11-MAY-24,11-MAY-25,2024,1205,296676.56,3500.76,5000000370,2014,4,0,轿车,1900.0,丰田,租赁,0.0,品牌B,36.82,0.0,0.134658,0.073375,0.88,0.191575,1,44.58,6029.98,0,1,0.0
1,02-SEP-22,02-SEP-23,2022,1204,199739.53,1027.23,5000000371,2020,7,0,SUV,2300.0,吉利,家用,0.0,品牌C,64.47,88.01,0.053192,0.227391,1.71,0.149756,0,0.0,0.0,1,1,0.0
1,22-OCT-22,22-OCT-23,2022,1203,351778.28,2828.17,5000000372,2013,3,3,客车,2600.0,长安,商用,32126.99,品牌A,90.76,0.0,0.132313,0.215213,6.28,0.173445,1,69.0,3561.45,0,1,10092.67
1,20-FEB-23,20-FEB-24,2023,1202,108247.52,773.34,5000000373,2016,4,0,MPV,1200.0,长安,自用货物,0.0,品牌C,91.25,90.7,0.109646,0.203538,4.04,0.052502,0,0.0,0.0,1,1,0.0
1,10-MAY-24,10-MAY-25,2024,1202,129603.3,3550.73,5000000374,2017,5,0,SUV,3300.0,本田,租赁,0.0,品牌A,83.82,0.0,0.126292,0.103021,8.57,0.088781,1,81.52,6186.28,0,1,0.0
1,09-JUN-23,08-JUN-24,2023,1202,97868.18,1025.46,5000000375,2022,5,0,轿车,2800.0,长安,自用货物,0.0,品牌A,72.7,0.0,0.141567,0.046168,0.69,0.029979,0,51.43,6094.71,0,1,0.0
0,08-OCT-23,07-OCT-24,2023,1202,117448.83,2395.28,5000000376,2022,2,8,货车,4900.0,本田,商用,41532.9,品牌A,49.51,0.0,0.134258,0.072313,0.1,0.067467,0,0.0,0.0,0,1,512.07
0,20-DEC-22,20-DEC-23,2022,1202,262801.42,3458.17,5000000377,2019,5,0,轿车,2900.0,大众,公务,0.0,品牌E,63.37,0.0,0.157308,0.052396,3.36,0.045212,0,0.0,0.0,1,1,0.0
1,24-OCT-22,24-OCT-23,2022,1201,444557.16,4065.17,5000000378,2019,4,0,SUV,2100.0,吉利,自用货物,0.0,品牌B,72.11,0.0,0.134296,0.072314,5.93,0.133852,0,0.0,0.0,0,1,0.0
0,11-DEC-22,11-DEC-23,2022,1201,391336.63,8808.55,5000000379,2022,7,0,SUV,1900.0,大众,公务,0.0,品牌A,91.47,0.0,0.082326,0.11322,0.61,0.169021,0,51.64,6752.14,1,1,0.0
0,03-MAR-24,03-MAR-25,2024,1201,158300.8,2115.7,5000000380,2022,2,13,客车,2800.0,吉利,商用,0.0,品牌C,40.88,60.97,0.157629,0.259189,7.8,0.152491,1,36.09,2352.38,1,1,0.0
1,14-MAY-24,14-MAY-25,2024,1203,285727.78,6183.89,5000000381,2023,4,12,皮卡,4000.0,奥迪,租赁,18281.12,品牌A,55.68,0.0,0.11381,0.038132,1.37,0.185688,0,66.88,2730.37,1,1,15793.31
1,10-JUN-23,09-JUN-24,2023,1203,258242.2,5501.8,5000000382,2015,5,0,MPV,2300.0,比亚迪,家用,0.0,品牌A,86.56,0.0,0.035448,0.048617,0.66,0.199946,0,0.0,0.0,1,1,0.0
0,24-MAY-23,23-MAY-24,2023,1205,135844.2,3849.15,5000000383,2019,4,0,SUV,1700.0,本田,商用,7888.21,品牌C,40.73,28.58,0.089248,0.281395,0.82,0.142713,0,0.0,0.0,0,1,5255.21
1,28-NOV-22,28-NOV-23,2022,1203,458384.34,12435.44,5000000384,2013,5,0,MPV,3200.0,本田,家用,0.0,品牌D,58.53,15.67,0.197713,0.276725,0.51,0.104124,0,0.0,0.0,0,1,0.0
1,09-AUG-23,08-AUG-24,2023,1201,92507.35,2108.14,5000000385,2014,4,0,SUV,1900.0,宝马,自用货物,0.0,品牌D,77.3,93.62,0.038536,0.01379,6.56,0.080389,0,84.03,5788.33,1,1,0.0
0,30-OCT-23,29-OCT-24,2023,1205,193520.17,3006.39,5000000386,2023,5,0,轿车,3000.0,吉利,商用,0.0,品牌B,42.77,0.0,0.016512,0.281494,7.92,0.109886,0,0.0,0.0,0,1,0.0
0,15-FEB-23,15-FEB-24,2023,1203,308639.36,8058.58,5000000387,2021,3,14,皮卡,2600.0,吉利,商用,12875.11,品牌E,71.51,0.0,0.044382,0.217164,6.37,0.007777,0,88.76,3839.63,0,1,11473.22
0,28-AUG-22,28-AUG-23,2022,1202,122437.08,3594.23,5000000388,2022,5,0,MPV,2000.0,丰田,自用货物,0.0,品牌C,68.65,62.57,0.134818,0.026399,2.11,0.146295,1,63.77,3722.76,1,1,0.0
0,24-JUN-22,24-JUN-23,2022,1206,100685.05,1806.04,5000000389,2014,3,16,货车,4000.0,奥迪,商用,0.0,品牌A,62.37,0.0,0.075403,0.015431,9.34,0.002914,1,70.39,6383.61,1,1,0.0
0,26-MAR-23,25-MAR-24,2023,1206,157803.57,3087.52,5000000390,2022,3,16,皮卡,4300.0,别克,租赁,26050.1,品牌D,69.56,51.64,0.089922,0.21732,0.07,0.007396,0,0.0,0.0,0,1,4126.66
0,26-DEC-23,25-DEC-24,2023,1205,223697.49,2014.51,5000000391,2013,7,0,轿车,1100.0,宝马,公务,45343.12,品牌D,46.8,19.89,0.106319,0.168197,3.23,0.019715,1,79.35,6360.96,0,1,641.84
1,25-DEC-22,25-DEC-23,2022,1204,478053.37,9715.0,5000000392,2012,4,0,MPV,2100.0,吉利,租赁,46933.29,品牌B,84.87,0.0,0.150739,0.248542,8.27,0.022045,0,43.31,5592.33,1,1,5732.57
0,10-FEB-23,10-FEB-24,2023,1204,427182.19,10014.85,5000000393,2023,4,0,MPV,3100.0,奔驰,租赁,18911.1,品牌E,73.83,0.0,0.145053,0.091314,4.59,0.109264,0,0.0,0.0,1,1,5511.37
1,27-NOV-23,26-NOV-24,2023,1205,219473.97,4204.5,5000000394,2023,7,0,MPV,1600.0,奥迪,商用,0.0,品牌B,51.25,0.0,0.164278,0.200094,2.67,0.070267,0,60.15,5510.97,0,1,0.0
1,17-OCT-22,17-OCT-23,2022,1206,411108.23,9699.12,5000000395,2014,5,0,轿车,3300.0,奥迪,公务,19561.83,品牌B,92.84,0.0,0.174234,0.186791,2.24,0.061743,1,72.16,2839.46,0,1,19615.8
1,30-JUN-22,30-JUN-23,2022,1205,197346.68,4548.43,5000000396,2018,5,0,SUV,2300.0,大众,商用,0.0,品牌E,60.73,0.0,0.000842,0.150789,1.61,0.012343,0,0.0,0.0,1,1,0.0
1,01-AUG-23,31-JUL-24,2023,1202,232777.34,5124.22,5000000397,2017,7,0,SUV,2700.0,宝马,自用货物,0.0,品牌D,54.13,97.55,0.169724,0.165279,5.71,0.170265,0,59.62,2755.89,1,1,0.0
0,25-NOV-23,24-NOV-24,2023,1201,119064.27,1443.56,5000000398,2023,7,0,SUV,2800.0,奥迪,家用,46225.84,品牌C,99.54,90.65,0.047649,0.114303,6.89,0.054184,0,46.16,2897.25,0,1,19104.55
0,17-DEC-23,16-DEC-24,2023,1204,55457.37,987.9,5000000399,2013,4,18,皮卡,5600.0,吉利,公务,0.0,品牌D,70.14,40.1,0.057178,0.201239,7.29,0.103443,1,67.09,3860.83,0,1,0.0
0,04-JAN-23,04-JAN-24,2023,1204,193690.24,3187.69,5000000400,2013,2,19,客车,4300.0,丰田,自用货物,3447.14,品牌D,48.97,61.91,0.178775,0.087418,0.41,0.004614,0,66.02,2927.49,0,1,13539.75
0,27-MAY-23,26-MAY-24,2023,1206,173759.88,2428.94,5000000401,2017,7,0,MPV,3300.0,别克,租赁,34466.16,品牌E,77.48,0.0,0.191473,0.269754,5.37,0.146238,0,0.0,0.0,0,1,8987.43
1,13-APR-23,12-APR-24,2023,1203,282692.83,6818.12,5000000402,2014,4,3,客车,4600.0,比亚迪,租赁,0.0,品牌A,57.7,0.0,0.149428,0.226306,5.82,0.095912,0,0.0,0.0,1,1,0.0
0,29-SEP-22,29-SEP-23,2022,1205,249274.15,2852.58,5000000403,2015,2,17,货车,4000.0,长安,公务,1571.72,品牌E,93.79,0.0,0.036621,0.187273,2.26,0.150834,1,63.01,3739.0,0,1,14541.62
0,25-FEB-24,24-FEB-25,2024,1201,210314.76,5100.3,5000000404,2015,7,0,SUV,3500.0,长安,家用,0.0,品牌C,85.95,54.25,0.038556,0.254544,4.41,0.004002,0,40.21,6361.45,0,1,0.0
1,24-FEB-24,23-FEB-25,2024,1201,424145.71,9736.58,5000000405,2014,2,12,货车,5800.0,宝马,租赁,0.0,品牌B,40.06,0.0,0.175819,0.212888,8.66,0.192263,1,52.53,4446.61,0,1,0.0
0,26-JAN-24,25-JAN-25,2024,1203,266476.01,5580.01,5000000406,2020,7,0,MPV,2400.0,吉利,自用货物,40494.11,品牌E,67.72,0.0,0.015862,0.19729,6.82,0.045854,0,0.0,0.0,1,1,10500.82
1,27-MAY-23,26-MAY-24,2023,1206,170609.79,4815.6,5000000407,2022,4,0,轿车,2600.0,丰田,公务,0.0,品牌A,45.35,0.0,0.048564,0.135879,5.25,0.117014,1,78.03,6320.74,1,1,0.0
1,11-NOV-22,11-NOV-23,2022,1203,314594.75,4872.4,5000000408,2020,2,4,客车,2600.0,宝马,自用货物,13920.58,品牌B,54.27,0.0,0.085245,0.23985,6.05,0.032003,1,50.82,6014.39,0,1,7345.36
1,18-MAR-24,18-MAR-25,2024,1203,256584.77,4874.86,5000000409,2022,3,12,客车,2800.0,丰田,自用货物,0.0,品牌D,91.84,44.14,0.048008,0.198502,3.05,0.182587,0,0.0,0.0,0,1,0.0
1,03-MAR-23,02-MAR-24,2023,1201,169148.15,4195.41,5000000410,2019,7,0,MPV,2500.0,奔驰,租赁,45736.57,品牌D,95.69,76.65,0.034222,0.195603,9.71,0.054506,0,36.64,4278.08,0,1,4419.94
0,19-APR-23,18-APR-24,2023,1203,335380.37,6655.77,5000000411,2019,4,13,皮卡,2900.0,长安,公务,0.0,品牌A,61.87,0.0,0.192972,0.071164,8.62,0.019135,0,0.0,0.0,1,1,0.0
1,16-DEC-23,15-DEC-24,2023,1203,432266.03,9578.22,5000000412,2020,7,0,SUV,2200.0,比亚迪,商用,31702.78,品牌C,35.69,72.17,0.079372,0.234931,4.7,0.049952,1,56.68,4951.59,1,1,16945.01
1,28-OCT-23,27-OCT-24,2023,1202,126546.64,1017.63,5000000413,2014,4,0,MPV,1600.0,吉利,公务,22528.37,品牌B,84.41,0.0,0.02197,0.187304,4.45,0.069535,1,30.97,3378.47,1,1,15928.37
0,14-MAR-24,14-MAR-25,2024,1205,140897.66,1402.15,5000000414,2021,7,0,SUV,2600.0,别克,自用货物,0.0,品牌E,93.08,0.0,0.190544,0.193222,1.03,0.067895,1,34.95,3276.38,0,1,0.0
1,14-JAN-24,13-JAN-25,2024,1206,271804.73,6594.17,5000000415,2018,2,20,皮卡,5800.0,大众,租赁,0.0,品牌B,58.99,0.0,0.136101,0.296945,7.05,0.036446,0,0.0,0.0,0,1,0.0
1,18-JUN-23,17-JUN-24,2023,1202,487715.45,6598.49,5000000416,2015,2,10,客车,3800.0,长安,家用,4270.04,品牌C,92.91,16.55,0.082551,0.130661,3.48,0.01646,0,0.0,0.0,1,1,16031.95
1,11-OCT-22,11-OCT-23,2022,1205,143988.79,2495.91,5000000417,2022,4,2,皮卡,4100.0,大众,公务,0.0,品牌A,35.08,0.0,0.144912,0.088617,0.86,0.034075,0,53.53,5556.16,0,1,0.0
0,29-JUL-22,29-JUL-23,2022,1201,175561.15,3903.21,5000000418,2019,3,9,皮卡,5500.0,奔驰,商用,16431.56,品牌C,49.28,55.46,0.070951,0.026029,4.21,0.113427,0,0.0,0.0,0,1,9722.4
1,03-MAR-24,03-MAR-25,2024,1203,498048.19,10032.74,5000000419,2014,7,0,MPV,2500.0,大众,租赁,45322.29,品牌E,86.54,0.0,0.085984,0.22261,2.74,0.035019,0,0.0,0.0,0,1,12383.85
1,27-AUG-22,27-AUG-23,2022,1203,399058.59,9417.67,5000000420,2017,5,0,轿车,3200.0,比亚迪,家用,0.0,品牌E,69.06,0.0,0.045471,0.094666,6.33,0.123055,0,0.0,0.0,0,1,0.0
1,23-FEB-24,22-FEB-25,2024,1205,319777.53,7755.57,5000000421,2022,2,10,货车,2300.0,别克,租赁,12512.87,品牌C,35.11,74.83,0.036794,0.247197,4.09,0.102099,0,0.0,0.0,1,1,7386.08
0,07-JUL-22,07-JUL-23,2022,1206,268362.12,7016.69,5000000422,2013,4,0,MPV,1300.0,比亚迪,家用,0.0,品牌B,51.18,0.0,0.129508,0.198285,0.86,0.198965,1,45.42,4509.2,0,1,0.0
1,30-SEP-22,30-SEP-23,2022,1206,62519.07,374.24,5000000423,2019,3,12,货车,4600.0,大众,公务,0.0,品牌A,95.23,0.0,0.109654,0.162754,3.54,0.027743,0,79.3,5501.33,1,1,0.0
0,20-MAY-22,20-MAY-23,2022,1201,177829.99,3982.81,5000000424,2016,7,0,轿车,2100.0,比亚迪,家用,0.0,品牌B,60.56,0.0,0.013783,0.093873,1.15,0.140769,0,0.0,0.0,0,1,0.0
0,22-JAN-23,22-JAN-24,2023,1203,423720.43,8937.45,5000000425,2013,2,5,皮卡,5700.0,别克,商用,0.0,品牌A,30.44,0.0,0.093515,0.234309,0.53,0.035747,0,78.03,3260.06,1,1,0.0
0,22-OCT-23,21-OCT-24,2023,1206,278485.76,2670.39,5000000426,2023,3,19,货车,2200.0,本田,家用,16057.92,品牌E,53.48,0.0,0.079202,0.10487,2.56,0.182894,0,0.0,0.0,1,1,11984.22
1,29-DEC-23,28-DEC-24,2023,1204,366119.07,4263.46,5000000427,2015,3,8,货车,3800.0,本田,公务,22235.85,品牌C,35.15,71.18,0.193209,0.027933,2.18,0.141334,0,88.57,2087.61,0,1,5982.98
0,29-MAY-22,29-MAY-23,2022,1205,352233.23,2665.95,5000000428,2018,3,9,客车,5800.0,本田,自用货物,37768.82,品牌E,99.32,0.0,0.091954,0.164611,8.97,0.141378,0,84.38,2375.25,0,1,7325.18
1,06-DEC-22,06-DEC-23,2022,1202,154235.61,1221.28,5000000429,2016,7,0,SUV,2800.0,丰田,公务,0.0,品牌A,71.82,0.0,0.038418,0.048052,6.45,0.089197,0,74.42,4829.28,1,1,0.0
0,03-AUG-23,02-AUG-24,2023,1201,457702.34,9718.44,5000000430,2020,2,6,货车,3600.0,奥迪,商用,0.0,品牌E,87.42,0.0,0.127007,0.166606,3.99,0.088955,0,0.0,0.0,1,1,0.0
1,24-MAR-24,24-MAR-25,2024,1202,495941.44,9325.64,5000000431,2014,3,7,客车,5200.0,大众,租赁,0.0,品牌E,68.45,0.0,0.173429,0.061118,7.06,0.176071,0,0.0,0.0,1,1,0.0
0,08-MAY-24,08-MAY-25,2024,1206,414583.16,5414.5,5000000432,2022,4,0,SUV,2400.0,吉利,自用货物,0.0,品牌A,87.83,0.0,0.08735,0.264072,3.49,0.143985,1,34.58,4582.4,1,1,0.0
0,20-APR-23,19-APR-24,2023,1204,58610.3,562.76,5000000433,2013,4,0,MPV,1600.0,丰田,租赁,0.0,品牌A,83.24,0.0,0.10934,0.11148,3.76,0.084378,1,67.48,2350.13,1,1,0.0
1,27-MAY-23,26-MAY-24,2023,1204,379890.34,4471.6,5000000434,2020,3,7,客车,2000.0,本田,家用,0.0,品牌B,88.53,0.0,0.060793,0.16963,8.38,0.053717,0,0.0,0.0,0,1,0.0
0,01-NOV-23,31-OCT-24,2023,1205,373704.5,10597.42,5000000435,2014,2,20,货车,3000.0,奥迪,公务,0.0,品牌E,44.5,0.0,0.002808,0.229539,1.06,0.065326,0,0.0,0.0,0,1,0.0
0,24-APR-24,24-APR-25,2024,1201,457903.52,11333.64,5000000436,2022,3,11,皮卡,4100.0,别克,租赁,0.0,品牌E,89.92,0.0,0.122211,0.213721,6.89,0.1444,0,52.45,2013.75,1,1,0.0
1,12-FEB-23,12-FEB-24,2023,1202,289704.05,6297.12,5000000437,2015,4,0,SUV,2500.0,别克,公务,0.0,品牌A,37.33,0.0,0.019993,0.174361,2.4,0.025045,1,70.61,3266.98,0,1,0.0
0,18-DEC-22,18-DEC-23,2022,1205,156757.55,2210.12,5000000438,2014,7,0,MPV,1300.0,奔驰,公务,0.0,品牌C,56.12,88.93,0.020335,0.216523,3.59,0.097784,0,0.0,0.0,0,1,0.0
1,02-OCT-23,01-OCT-24,2023,1204,131380.35,3615.62,5000000439,2016,5,0,SUV,1500.0,本田,自用货物,0.0,品牌D,78.45,57.78,0.156096,0.243911,4.48,0.185715,0,66.97,4444.7,1,1,0.0
0,12-SEP-22,12-SEP-23,2022,1205,66672.99,1825.81,5000000440,2021,3,17,皮卡,3800.0,大众,家用,0.0,品牌D,31.92,26.95,0.179881,0.031651,0.43,0.173547,0,0.0,0.0,1,1,0.0
0,20-NOV-22,20-NOV-23,2022,1206,229187.26,2504.47,5000000441,2022,7,0,MPV,3400.0,别克,公务,0.0,品牌B,81.81,0.0,0.199511,0.058325,5.79,0.085725,0,0.0,0.0,1,1,0.0
0,19-JUL-23,18-JUL-24,2023,1201,463979.08,4786.94,5000000442,2018,3,4,货车,3600.0,奥迪,自用货物,0.0,品牌B,75.53,0.0,0.14218,0.025485,9.75,0.130719,0,0.0,0.0,0,1,0.0
0,17-NOV-22,17-NOV-23,2022,1205,120126.82,1960.91,5000000443,2016,3,14,皮卡,5700.0,本田,自用货物,0.0,品牌C,52.49,11.66,0.13513,0.00692,3.99,0.077425,1,84.61,2116.58,1,1,0.0
1,28-JUN-22,28-JUN-23,2022,1201,316635.54,2360.7,5000000444,2012,2,10,货车,2100.0,长安,商用,0.0,品牌E,52.94,0.0,0.141163,0.014499,4.94,0.0128,0,0.0,0.0,1,1,0.0
0,20-NOV-22,20-NOV-23,2022,1202,124926.64,3655.77,5000000445,2020,7,0,轿车,1100.0,丰田,租赁,1566.79,品牌C,94.84,45.31,0.125546,0.265547,3.7,0.025905,0,54.51,3705.6,0,1,3125.62
1,10-JAN-23,10-JAN-24,2023,1201,341420.86,7961.75,5000000446,2015,3,10,客车,5900.0,长安,自用货物,48106.63,品牌B,87.51,0.0,0.132017,0.046554,0.55,0.017005,1,57.59,6698.62,1,1,12672.27
1,14-NOV-22,14-NOV-23,2022,1201,170426.85,1370.34,5000000447,2019,5,0,SUV,1400.0,本田,自用货物,0.0,品牌E,92.04,0.0,0.018995,0.281767,2.18,0.180149,0,0.0,0.0,1,1,0.0
0,07-AUG-23,06-AUG-24,2023,1202,426811.14,8500.7,5000000448,2020,7,0,轿车,1600.0,奔驰,家用,17206.21,品牌B,64.1,0.0,0.075456,0.208797,2.49,0.044062,0,0.0,0.0,1,1,16307.15
0,29-NOV-23,28-NOV-24,2023,1201,250508.57,4890.58,5000000449,2017,2,15,客车,2700.0,奔驰,自用货物,32101.42,品牌C,61.56,56.62,0.066042,0.262305,2.03,0.152854,1,48.73,3824.9,0,1,11275.72
0,07-JAN-23,07-JAN-24,2023,1204,483318.42,12425.26,5000000450,2013,7,0,SUV,2000.0,宝马,公务,12544.02,品牌A,65.43,0.0,0.018731,0.27322,3.5,0.168863,0,0.0,0.0,0,1,19162.32
1,15-APR-23,14-APR-24,2023,1202,194640.01,2202.73,5000000451,2019,5,0,轿车,2600.0,丰田,公务,0.0,品牌E,94.81,0.0,0.174018,0.022928,4.45,0.053184,0,0.0,0.0,0,1,0.0
1,20-MAR-24,20-MAR-25,2024,1202,415545.0,6526.09,5000000452,2016,4,6,皮卡,6000.0,吉利,租赁,0.0,品牌E,85.69,0.0,0.101931,0.105474,1.85,0.129841,1,53.78,5575.84,0,1,0.0
0,08-JAN-24,07-JAN-25,2024,1206,164692.65,1683.05,5000000453,2023,4,1,客车,2900.0,大众,公务,0.0,品牌E,80.99,0.0,0.185347,0.253846,3.51,0.073518,0,0.0,0.0,0,1,0.0
1,09-SEP-23,08-SEP-24,2023,1204,285485.26,2585.43,5000000454,2017,3,11,客车,4200.0,吉利,自用货物,37798.46,品牌D,89.9,77.8,0.182284,0.205771,1.91,0.072466,0,0.0,0.0,1,1,1154.33
0,24-MAR-23,23-MAR-24,2023,1206,452571.57,8067.72,5000000455,2023,4,0,SUV,1000.0,别克,自用货物,0.0,品牌A,50.63,0.0,0.197339,0.028895,0.28,0.047072,0,0.0,0.0,1,1,0.0
0,29-SEP-23,28-SEP-24,2023,1204,188636.12,2784.81,5000000456,2013,7,0,轿车,3100.0,大众,租赁,0.0,品牌B,64.1,0.0,0.053625,0.01151,4.5,0.006531,1,30.04,6520.68,0,1,0.0
0,23-OCT-23,22-OCT-24,2023,1204,195494.0,4398.44,5000000457,2018,5,0,MPV,2000.0,丰田,租赁,0.0,品牌C,97.37,16.86,0.03887,0.225551,1.63,0.141458,1,67.2,4574.6,0,1,0.0
0,12-SEP-23,11-SEP-24,2023,1202,130282.3,1099.07,5000000458,2019,2,16,皮卡,5900.0,大众,公务,32274.24,品牌A,92.83,0.0,0.090306,0.173133,2.48,0.128362,1,89.44,6686.04,0,1,18552.86
1,25-DEC-23,24-DEC-24,2023,1203,263227.7,7109.62,5000000459,2023,4,0,SUV,2400.0,丰田,家用,0.0,品牌C,62.12,77.81,0.04953,0.26539,5.11,0.043875,0,85.72,4566.18,0,1,0.0
0,20-JUL-23,19-JUL-24,2023,1201,254450.97,3622.35,5000000460,2017,3,11,客车,2600.0,奔驰,商用,0.0,品牌C,57.91,51.72,0.085119,0.086082,2.59,0.183535,0,0.0,0.0,1,1,0.0
0,07-MAY-23,06-MAY-24,2023,1206,429190.01,10818.03,5000000461,2023,4,5,货车,4200.0,奥迪,租赁,0.0,品牌A,33.49,0.0,0.075909,0.290748,6.26,0.010171,1,59.86,6008.11,0,1,0.0
1,27-MAY-22,27-MAY-23,2022,1206,134974.37,1962.24,5000000462,2017,4,0,轿车,2800.0,本田,家用,0.0,品牌A,89.6,0.0,0.141814,0.141844,6.34,0.142663,0,0.0,0.0,1,1,0.0
0,17-FEB-23,17-FEB-24,2023,1206,237559.5,6501.62,5000000463,2014,4,0,SUV,2000.0,奥迪,租赁,0.0,品牌C,70.01,27.64,0.01009,0.28694,1.34,0.123098,1,69.56,6909.7,0,1,0.0
